episode,final_balance,cum_reward
1242,1019.00,19.00
1243,1022.00,22.00
1244,1015.00,15.00
1245,1012.00,12.00
1246,1005.00,5.00
1247,1014.00,14.00
1248,1038.00,38.00
1249,1025.00,25.00
1250,995.00,-5.00
1251,1020.00,20.00
1252,999.00,-1.00
1253,1005.00,5.00
1254,1016.00,16.00
1255,1034.00,34.00
1256,1006.00,6.00
1257,1025.00,25.00
1258,996.00,-4.00
1259,1015.00,15.00
1260,1027.00,27.00
1261,1000.00,0.00
1262,1033.00,33.00
1263,1013.00,13.00
1264,1039.00,39.00
1265,1024.00,24.00
1266,1008.00,8.00
1267,986.00,-14.00
1268,1028.00,28.00
1269,1018.00,18.00
1270,1021.00,21.00
1271,1009.00,9.00
1272,1010.00,10.00
1273,1021.00,21.00
1274,1019.00,19.00
1275,1019.00,19.00
1276,1011.00,11.00
1277,1018.00,18.00
1278,994.00,-6.00
1279,998.00,-2.00
1280,1025.00,25.00
1281,1003.00,3.00
1282,1027.00,27.00
1283,1018.00,18.00
1284,1030.00,30.00
1285,1019.00,19.00
1286,1020.00,20.00
1287,1005.00,5.00
1288,1018.00,18.00
1289,1033.00,33.00
1290,1026.00,26.00
1291,1024.00,24.00
1292,1024.00,24.00
1293,1014.00,14.00
1294,1033.00,33.00
1295,1012.00,12.00
1296,1003.00,3.00
1297,1006.00,6.00
1298,1030.00,30.00
1299,1025.00,25.00
1300,1016.00,16.00
1301,1027.00,27.00
1302,993.00,-7.00
1303,1028.00,28.00
1304,1003.00,3.00
1305,994.00,-6.00
1306,974.00,-26.00
1307,1021.00,21.00
1308,1028.00,28.00
1309,1015.00,15.00
1310,1031.00,31.00
1311,1028.00,28.00
1312,1009.00,9.00
1313,1015.00,15.00
1314,1025.00,25.00
1315,1027.00,27.00
1316,1015.00,15.00
1317,1003.00,3.00
1318,1023.00,23.00
1319,994.00,-6.00
1320,1026.00,26.00
1321,1027.00,27.00
1322,1032.00,32.00
1323,1024.00,24.00
1324,1037.00,37.00
1325,1023.00,23.00
1326,1008.00,8.00
1327,1018.00,18.00
1328,1031.00,31.00
1329,1020.00,20.00
1330,1017.00,17.00
1331,1020.00,20.00
1332,1011.00,11.00
1333,1037.00,37.00
1334,1025.00,25.00
1335,1031.00,31.00
1336,1032.00,32.00
1337,987.00,-13.00
1338,1029.00,29.00
1339,1023.00,23.00
1340,994.00,-6.00
1341,1024.00,24.00
1342,1025.00,25.00
1343,1014.00,14.00
1344,1042.00,42.00
1345,1034.00,34.00
1346,1031.00,31.00
1347,1019.00,19.00
1348,1020.00,20.00
1349,1018.00,18.00
1350,1022.00,22.00
1351,1035.00,35.00
1352,998.00,-2.00
1353,1008.00,8.00
1354,1013.00,13.00
1355,1031.00,31.00
1356,1021.00,21.00
1357,1026.00,26.00
1358,1037.00,37.00
1359,1028.00,28.00
1360,1021.00,21.00
1361,1005.00,5.00
1362,1024.00,24.00
1363,1019.00,19.00
1364,1018.00,18.00
1365,991.00,-9.00
1366,1002.00,2.00
1367,996.00,-4.00
1368,1026.00,26.00
1369,1039.00,39.00
1370,1003.00,3.00
1371,1028.00,28.00
1372,1028.00,28.00
1373,1009.00,9.00
1374,1037.00,37.00
1375,1025.00,25.00
1376,1005.00,5.00
1377,1021.00,21.00
1378,1018.00,18.00
1379,1011.00,11.00
1380,1008.00,8.00
1381,1027.00,27.00
1382,1018.00,18.00
1383,1026.00,26.00
1384,1022.00,22.00
1385,1024.00,24.00
1386,1031.00,31.00
1387,1021.00,21.00
1388,1021.00,21.00
1389,989.00,-11.00
1390,1025.00,25.00
1391,1009.00,9.00
1392,1026.00,26.00
1393,1024.00,24.00
1394,1031.00,31.00
1395,1010.00,10.00
1396,1028.00,28.00
1397,999.00,-1.00
1398,1014.00,14.00
1399,998.00,-2.00
1400,1019.00,19.00
1401,1025.00,25.00
1402,993.00,-7.00
1403,1018.00,18.00
1404,1000.00,0.00
1405,1031.00,31.00
1406,994.00,-6.00
1407,1014.00,14.00
1408,1027.00,27.00
1409,1019.00,19.00
1410,1006.00,6.00
1411,977.00,-23.00
1412,1022.00,22.00
1413,1020.00,20.00
1414,1025.00,25.00
1415,1023.00,23.00
1416,1033.00,33.00
1417,1025.00,25.00
1418,1019.00,19.00
1419,1015.00,15.00
1420,1024.00,24.00
1421,1002.00,2.00
1422,1018.00,18.00
1423,1013.00,13.00
1424,1026.00,26.00
1425,1021.00,21.00
1426,998.00,-2.00
1427,1009.00,9.00
1428,1023.00,23.00
1429,1044.00,44.00
1430,1041.00,41.00
1431,1018.00,18.00
1432,1015.00,15.00
1433,965.00,-35.00
1434,1015.00,15.00
1435,1006.00,6.00
1436,1018.00,18.00
1437,1028.00,28.00
1438,1016.00,16.00
1439,1023.00,23.00
1440,1027.00,27.00
1441,1016.00,16.00
1442,1012.00,12.00
1443,1011.00,11.00
1444,1012.00,12.00
1445,1017.00,17.00
1446,1012.00,12.00
1447,1032.00,32.00
1448,1001.00,1.00
1449,1014.00,14.00
1450,1024.00,24.00
1451,1019.00,19.00
1452,1007.00,7.00
1453,1014.00,14.00
1454,1012.00,12.00
1455,1042.00,42.00
1456,1027.00,27.00
1457,1016.00,16.00
1458,988.00,-12.00
1459,1047.00,47.00
1460,989.00,-11.00
1461,1010.00,10.00
1462,1025.00,25.00
1463,1031.00,31.00
1464,1007.00,7.00
1465,1043.00,43.00
1466,1019.00,19.00
1467,1009.00,9.00
1468,1030.00,30.00
1469,1027.00,27.00
1470,1037.00,37.00
1471,1027.00,27.00
1472,1034.00,34.00
1473,1021.00,21.00
1474,1000.00,0.00
1475,1027.00,27.00
1476,994.00,-6.00
1477,1004.00,4.00
1478,1033.00,33.00
1479,1032.00,32.00
1480,981.00,-19.00
1481,1017.00,17.00
1482,1015.00,15.00
1483,1021.00,21.00
1484,1024.00,24.00
1485,1011.00,11.00
1486,1007.00,7.00
1487,1022.00,22.00
1488,1034.00,34.00
1489,1014.00,14.00
1490,1023.00,23.00
1491,1046.00,46.00
1492,1012.00,12.00
1493,1013.00,13.00
1494,1005.00,5.00
1495,1034.00,34.00
1496,992.00,-8.00
1497,1031.00,31.00
1498,1026.00,26.00
1499,1036.00,36.00
1500,1018.00,18.00
1501,1041.00,41.00
1502,1035.00,35.00
1503,1024.00,24.00
1504,1022.00,22.00
1505,1018.00,18.00
1506,1020.00,20.00
1507,1023.00,23.00
1508,1018.00,18.00
1509,1021.00,21.00
1510,1024.00,24.00
1511,1029.00,29.00
1512,1002.00,2.00
1513,1023.00,23.00
1514,1029.00,29.00
1515,1003.00,3.00
1516,1022.00,22.00
1517,1009.00,9.00
1518,996.00,-4.00
1519,1023.00,23.00
1520,985.00,-15.00
1521,1011.00,11.00
1522,982.00,-18.00
1523,1024.00,24.00
1524,1014.00,14.00
1525,1034.00,34.00
1526,1009.00,9.00
1527,1023.00,23.00
1528,1004.00,4.00
1529,1024.00,24.00
1530,1015.00,15.00
1531,1025.00,25.00
1532,1012.00,12.00
1533,1031.00,31.00
1534,1012.00,12.00
1535,1021.00,21.00
1536,1014.00,14.00
1537,1019.00,19.00
1538,1006.00,6.00
1539,1025.00,25.00
1540,965.00,-35.00
1541,1015.00,15.00
1542,1025.00,25.00
1543,1006.00,6.00
1544,1025.00,25.00
1545,1024.00,24.00
1546,1029.00,29.00
1547,1028.00,28.00
1548,1030.00,30.00
1549,1026.00,26.00
1550,1029.00,29.00
1551,1021.00,21.00
1552,1023.00,23.00
1553,1027.00,27.00
1554,1031.00,31.00
1555,1026.00,26.00
1556,1006.00,6.00
1557,1015.00,15.00
1558,1018.00,18.00
1559,1010.00,10.00
1560,1028.00,28.00
1561,1017.00,17.00
1562,1025.00,25.00
1563,1030.00,30.00
1564,1035.00,35.00
1565,1034.00,34.00
1566,1017.00,17.00
1567,1015.00,15.00
1568,1032.00,32.00
1569,1026.00,26.00
1570,989.00,-11.00
1571,1024.00,24.00
1572,1015.00,15.00
1573,1018.00,18.00
1574,1003.00,3.00
1575,1036.00,36.00
1576,1029.00,29.00
1577,1028.00,28.00
1578,1014.00,14.00
1579,1023.00,23.00
1580,991.00,-9.00
1581,1032.00,32.00
1582,1011.00,11.00
1583,1016.00,16.00
1584,1023.00,23.00
1585,1031.00,31.00
1586,1008.00,8.00
1587,1029.00,29.00
1588,1021.00,21.00
1589,1031.00,31.00
1590,991.00,-9.00
1591,1021.00,21.00
1592,1042.00,42.00
1593,1027.00,27.00
1594,1030.00,30.00
1595,1017.00,17.00
1596,1030.00,30.00
1597,1007.00,7.00
1598,1018.00,18.00
1599,1032.00,32.00
1600,1016.00,16.00
1601,1000.00,0.00
1602,1009.00,9.00
1603,1005.00,5.00
1604,1010.00,10.00
1605,1006.00,6.00
1606,996.00,-4.00
1607,1007.00,7.00
1608,1015.00,15.00
1609,1021.00,21.00
1610,1014.00,14.00
1611,1029.00,29.00
1612,1027.00,27.00
1613,1022.00,22.00
1614,1009.00,9.00
1615,993.00,-7.00
1616,1012.00,12.00
1617,976.00,-24.00
1618,1022.00,22.00
1619,1028.00,28.00
1620,1009.00,9.00
1621,1032.00,32.00
1622,976.00,-24.00
1623,1029.00,29.00
1624,990.00,-10.00
1625,1012.00,12.00
1626,1005.00,5.00
1627,1007.00,7.00
1628,1034.00,34.00
1629,1029.00,29.00
1630,1020.00,20.00
1631,1021.00,21.00
1632,1020.00,20.00
1633,1034.00,34.00
1634,1020.00,20.00
1635,1016.00,16.00
1636,1003.00,3.00
1637,1035.00,35.00
1638,1000.00,0.00
1639,1016.00,16.00
1640,1013.00,13.00
1641,1016.00,16.00
1642,1016.00,16.00
1643,1030.00,30.00
1644,1006.00,6.00
1645,998.00,-2.00
1646,1031.00,31.00
1647,995.00,-5.00
1648,1020.00,20.00
1649,1030.00,30.00
1650,1019.00,19.00
1651,1014.00,14.00
1652,1027.00,27.00
1653,1022.00,22.00
1654,1032.00,32.00
1655,973.00,-27.00
1656,1019.00,19.00
1657,1010.00,10.00
1658,1043.00,43.00
1659,1037.00,37.00
1660,1006.00,6.00
1661,1031.00,31.00
1662,1009.00,9.00
1663,1037.00,37.00
1664,1006.00,6.00
1665,1018.00,18.00
1666,1000.00,0.00
1667,1032.00,32.00
1668,1020.00,20.00
1669,1037.00,37.00
1670,1030.00,30.00
1671,1012.00,12.00
1672,1024.00,24.00
1673,988.00,-12.00
1674,1038.00,38.00
1675,1022.00,22.00
1676,1021.00,21.00
1677,1022.00,22.00
1678,1043.00,43.00
1679,989.00,-11.00
1680,1033.00,33.00
1681,1023.00,23.00
1682,1029.00,29.00
1683,1024.00,24.00
1684,1009.00,9.00
1685,999.00,-1.00
1686,992.00,-8.00
1687,1014.00,14.00
1688,1038.00,38.00
1689,1032.00,32.00
1690,994.00,-6.00
1691,1028.00,28.00
1692,996.00,-4.00
1693,995.00,-5.00
1694,1054.00,54.00
1695,1023.00,23.00
1696,997.00,-3.00
1697,998.00,-2.00
1698,999.00,-1.00
1699,1004.00,4.00
1700,1037.00,37.00
1701,1003.00,3.00
1702,988.00,-12.00
1703,1023.00,23.00
1704,989.00,-11.00
1705,1025.00,25.00
1706,1019.00,19.00
1707,1007.00,7.00
1708,1018.00,18.00
1709,992.00,-8.00
1710,1000.00,0.00
1711,1031.00,31.00
1712,1004.00,4.00
1713,996.00,-4.00
1714,1024.00,24.00
1715,995.00,-5.00
1716,1012.00,12.00
1717,1024.00,24.00
1718,1003.00,3.00
1719,1042.00,42.00
1720,1033.00,33.00
1721,1016.00,16.00
1722,1019.00,19.00
1723,1003.00,3.00
1724,1030.00,30.00
1725,1032.00,32.00
1726,1033.00,33.00
1727,1019.00,19.00
1728,1028.00,28.00
1729,980.00,-20.00
1730,1030.00,30.00
1731,1020.00,20.00
1732,1030.00,30.00
1733,997.00,-3.00
1734,1030.00,30.00
1735,969.00,-31.00
1736,1016.00,16.00
1737,1013.00,13.00
1738,1018.00,18.00
1739,1031.00,31.00
1740,1018.00,18.00
1741,1035.00,35.00
1742,967.00,-33.00
1743,996.00,-4.00
1744,1024.00,24.00
1745,1040.00,40.00
1746,1023.00,23.00
1747,1020.00,20.00
1748,1024.00,24.00
1749,1033.00,33.00
1750,995.00,-5.00
1751,965.00,-35.00
1752,1003.00,3.00
1753,1052.00,52.00
1754,1025.00,25.00
1755,1005.00,5.00
1756,1029.00,29.00
1757,1032.00,32.00
1758,1027.00,27.00
1759,1033.00,33.00
1760,1027.00,27.00
1761,1022.00,22.00
1762,992.00,-8.00
1763,1033.00,33.00
1764,1011.00,11.00
1765,988.00,-12.00
1766,1019.00,19.00
1767,1029.00,29.00
1768,1037.00,37.00
1769,1030.00,30.00
1770,1023.00,23.00
1771,1010.00,10.00
1772,1002.00,2.00
1773,988.00,-12.00
1774,1035.00,35.00
1775,1019.00,19.00
1776,1007.00,7.00
1777,1048.00,48.00
1778,1039.00,39.00
1779,1027.00,27.00
1780,1036.00,36.00
1781,1030.00,30.00
1782,1023.00,23.00
1783,1029.00,29.00
1784,1038.00,38.00
1785,1018.00,18.00
1786,1036.00,36.00
1787,999.00,-1.00
1788,1002.00,2.00
1789,1020.00,20.00
1790,1035.00,35.00
1791,1050.00,50.00
1792,1017.00,17.00
1793,1026.00,26.00
1794,1047.00,47.00
1795,1028.00,28.00
1796,1034.00,34.00
1797,1035.00,35.00
1798,1039.00,39.00
1799,1007.00,7.00
1800,1017.00,17.00
1801,1031.00,31.00
1802,1041.00,41.00
1803,1015.00,15.00
1804,1026.00,26.00
1805,1008.00,8.00
1806,1028.00,28.00
1807,1020.00,20.00
1808,1002.00,2.00
1809,1012.00,12.00
1810,1014.00,14.00
1811,1021.00,21.00
1812,1005.00,5.00
1813,1040.00,40.00
1814,1016.00,16.00
1815,1017.00,17.00
1816,1036.00,36.00
1817,1045.00,45.00
1818,1017.00,17.00
1819,1021.00,21.00
1820,1024.00,24.00
1821,1030.00,30.00
1822,1018.00,18.00
1823,1009.00,9.00
1824,1002.00,2.00
1825,1020.00,20.00
1826,979.00,-21.00
1827,1018.00,18.00
1828,1000.00,0.00
1829,1016.00,16.00
1830,1048.00,48.00
1831,1014.00,14.00
1832,1029.00,29.00
1833,1018.00,18.00
1834,1029.00,29.00
1835,1016.00,16.00
1836,1030.00,30.00
1837,1041.00,41.00
1838,1024.00,24.00
1839,1006.00,6.00
1840,1003.00,3.00
1841,1029.00,29.00
1842,1018.00,18.00
1843,1030.00,30.00
1844,1030.00,30.00
1845,1004.00,4.00
1846,1026.00,26.00
1847,999.00,-1.00
1848,1039.00,39.00
1849,1023.00,23.00
1850,1032.00,32.00
1851,1003.00,3.00
1852,1043.00,43.00
1853,990.00,-10.00
1854,1007.00,7.00
1855,1009.00,9.00
1856,1020.00,20.00
1857,999.00,-1.00
1858,994.00,-6.00
1859,999.00,-1.00
1860,1014.00,14.00
1861,1011.00,11.00
1862,1025.00,25.00
1863,1038.00,38.00
1864,1025.00,25.00
1865,1022.00,22.00
1866,1023.00,23.00
1867,1012.00,12.00
1868,976.00,-24.00
1869,1009.00,9.00
1870,1023.00,23.00
1871,1003.00,3.00
1872,1025.00,25.00
1873,1030.00,30.00
1874,1035.00,35.00
1875,1022.00,22.00
1876,986.00,-14.00
1877,1005.00,5.00
1878,1028.00,28.00
1879,1024.00,24.00
1880,1027.00,27.00
1881,1018.00,18.00
1882,1022.00,22.00
1883,1032.00,32.00
1884,1011.00,11.00
1885,1037.00,37.00
1886,1037.00,37.00
1887,1025.00,25.00
1888,991.00,-9.00
1889,1038.00,38.00
1890,1018.00,18.00
1891,997.00,-3.00
1892,1025.00,25.00
1893,1029.00,29.00
1894,1028.00,28.00
1895,1009.00,9.00
1896,1024.00,24.00
1897,1017.00,17.00
1898,1028.00,28.00
1899,1036.00,36.00
1900,1032.00,32.00
1901,1022.00,22.00
1902,1011.00,11.00
1903,1015.00,15.00
1904,987.00,-13.00
1905,1029.00,29.00
1906,1023.00,23.00
1907,1016.00,16.00
1908,1029.00,29.00
1909,1012.00,12.00
1910,1037.00,37.00
1911,1003.00,3.00
1912,1036.00,36.00
1913,1026.00,26.00
1914,1013.00,13.00
1915,1009.00,9.00
1916,1036.00,36.00
1917,1004.00,4.00
1918,1036.00,36.00
1919,1029.00,29.00
1920,1038.00,38.00
1921,1030.00,30.00
1922,1014.00,14.00
1923,1029.00,29.00
1924,995.00,-5.00
1925,1031.00,31.00
1926,1026.00,26.00
1927,1044.00,44.00
1928,1024.00,24.00
1929,1018.00,18.00
1930,1035.00,35.00
1931,981.00,-19.00
1932,976.00,-24.00
1933,1015.00,15.00
1934,1024.00,24.00
1935,1009.00,9.00
1936,1041.00,41.00
1937,1013.00,13.00
1938,1012.00,12.00
1939,1013.00,13.00
1940,1032.00,32.00
1941,1016.00,16.00
1942,1033.00,33.00
1943,1025.00,25.00
1944,1033.00,33.00
1945,1024.00,24.00
1946,1010.00,10.00
1947,1026.00,26.00
1948,1032.00,32.00
1949,1011.00,11.00
1950,997.00,-3.00
1951,1021.00,21.00
1952,1024.00,24.00
1953,1002.00,2.00
1954,1004.00,4.00
1955,1022.00,22.00
1956,987.00,-13.00
1957,1017.00,17.00
1958,1026.00,26.00
1959,1027.00,27.00
1960,1017.00,17.00
1961,1019.00,19.00
1962,1019.00,19.00
1963,1018.00,18.00
1964,1011.00,11.00
1965,997.00,-3.00
1966,1005.00,5.00
1967,1030.00,30.00
1968,1013.00,13.00
1969,1010.00,10.00
1970,1037.00,37.00
1971,1036.00,36.00
1972,1025.00,25.00
1973,991.00,-9.00
1974,1031.00,31.00
1975,1002.00,2.00
1976,1031.00,31.00
1977,1022.00,22.00
1978,1033.00,33.00
1979,1025.00,25.00
1980,1038.00,38.00
1981,1032.00,32.00
1982,1041.00,41.00
1983,1006.00,6.00
1984,1048.00,48.00
1985,990.00,-10.00
1986,1024.00,24.00
1987,1016.00,16.00
1988,1019.00,19.00
1989,1033.00,33.00
1990,1013.00,13.00
1991,1021.00,21.00
1992,1018.00,18.00
1993,987.00,-13.00
1994,1031.00,31.00
1995,1016.00,16.00
1996,1019.00,19.00
1997,1035.00,35.00
1998,1038.00,38.00
1999,999.00,-1.00
2000,1014.00,14.00
2001,995.00,-5.00
2002,1012.00,12.00
2003,1033.00,33.00
2004,1014.00,14.00
2005,1027.00,27.00
2006,1031.00,31.00
2007,968.00,-32.00
2008,1047.00,47.00
2009,1025.00,25.00
2010,1033.00,33.00
2011,1027.00,27.00
2012,1021.00,21.00
2013,1025.00,25.00
2014,1020.00,20.00
2015,1014.00,14.00
2016,1040.00,40.00
2017,1013.00,13.00
2018,1009.00,9.00
2019,1033.00,33.00
2020,1003.00,3.00
2021,1013.00,13.00
2022,1037.00,37.00
2023,995.00,-5.00
2024,1015.00,15.00
2025,1025.00,25.00
2026,1016.00,16.00
2027,999.00,-1.00
2028,1002.00,2.00
2029,1032.00,32.00
2030,1015.00,15.00
2031,1033.00,33.00
2032,992.00,-8.00
2033,993.00,-7.00
2034,1005.00,5.00
2035,1018.00,18.00
2036,1029.00,29.00
2037,1032.00,32.00
2038,1034.00,34.00
2039,1023.00,23.00
2040,1013.00,13.00
2041,1003.00,3.00
2042,1011.00,11.00
2043,1035.00,35.00
2044,1028.00,28.00
2045,1000.00,0.00
2046,1001.00,1.00
2047,1002.00,2.00
2048,995.00,-5.00
2049,1037.00,37.00
2050,1021.00,21.00
2051,982.00,-18.00
2052,1039.00,39.00
2053,996.00,-4.00
2054,1019.00,19.00
2055,1033.00,33.00
2056,1030.00,30.00
2057,1023.00,23.00
2058,1012.00,12.00
2059,1037.00,37.00
2060,1029.00,29.00
2061,1026.00,26.00
2062,1030.00,30.00
2063,1017.00,17.00
2064,1034.00,34.00
2065,1028.00,28.00
2066,1016.00,16.00
2067,1015.00,15.00
2068,1032.00,32.00
2069,1011.00,11.00
2070,1008.00,8.00
2071,1033.00,33.00
2072,1032.00,32.00
2073,1020.00,20.00
2074,1034.00,34.00
2075,1042.00,42.00
2076,998.00,-2.00
2077,1006.00,6.00
2078,989.00,-11.00
2079,1032.00,32.00
2080,1003.00,3.00
2081,995.00,-5.00
2082,1018.00,18.00
2083,1001.00,1.00
2084,1034.00,34.00
2085,1010.00,10.00
2086,1011.00,11.00
2087,1017.00,17.00
2088,1036.00,36.00
2089,1020.00,20.00
2090,1014.00,14.00
2091,1026.00,26.00
2092,1046.00,46.00
2093,1033.00,33.00
2094,1006.00,6.00
2095,1037.00,37.00
2096,1038.00,38.00
2097,1028.00,28.00
2098,1017.00,17.00
2099,1036.00,36.00
2100,1026.00,26.00
2101,1033.00,33.00
2102,1037.00,37.00
2103,982.00,-18.00
2104,1000.00,0.00
2105,1028.00,28.00
2106,1036.00,36.00
2107,1007.00,7.00
2108,1000.00,0.00
2109,1033.00,33.00
2110,1015.00,15.00
2111,1030.00,30.00
2112,1044.00,44.00
2113,1002.00,2.00
2114,1014.00,14.00
2115,1014.00,14.00
2116,1025.00,25.00
2117,1017.00,17.00
2118,1027.00,27.00
2119,1060.00,60.00
2120,1016.00,16.00
2121,1016.00,16.00
2122,1026.00,26.00
2123,992.00,-8.00
2124,997.00,-3.00
2125,1005.00,5.00
2126,1017.00,17.00
2127,1004.00,4.00
2128,1030.00,30.00
2129,1034.00,34.00
2130,1036.00,36.00
2131,971.00,-29.00
2132,1025.00,25.00
2133,1030.00,30.00
2134,1019.00,19.00
2135,1033.00,33.00
2136,1026.00,26.00
2137,973.00,-27.00
2138,1007.00,7.00
2139,1023.00,23.00
2140,979.00,-21.00
2141,999.00,-1.00
2142,1006.00,6.00
2143,1031.00,31.00
2144,1037.00,37.00
2145,1025.00,25.00
2146,1045.00,45.00
2147,1029.00,29.00
2148,1029.00,29.00
2149,1058.00,58.00
2150,995.00,-5.00
2151,1024.00,24.00
2152,1013.00,13.00
2153,1031.00,31.00
2154,1036.00,36.00
2155,1033.00,33.00
2156,1031.00,31.00
2157,1036.00,36.00
2158,1015.00,15.00
2159,1019.00,19.00
2160,1014.00,14.00
2161,1004.00,4.00
2162,1031.00,31.00
2163,1016.00,16.00
2164,1012.00,12.00
2165,1048.00,48.00
2166,1012.00,12.00
2167,1010.00,10.00
2168,1036.00,36.00
2169,1007.00,7.00
2170,1033.00,33.00
2171,1011.00,11.00
2172,1027.00,27.00
2173,1037.00,37.00
2174,1038.00,38.00
2175,1003.00,3.00
2176,1024.00,24.00
2177,1030.00,30.00
2178,1017.00,17.00
2179,999.00,-1.00
2180,1031.00,31.00
2181,1029.00,29.00
2182,1035.00,35.00
2183,1036.00,36.00
2184,1022.00,22.00
2185,1025.00,25.00
2186,995.00,-5.00
2187,1039.00,39.00
2188,1014.00,14.00
2189,1028.00,28.00
2190,1035.00,35.00
2191,1004.00,4.00
2192,1041.00,41.00
2193,1025.00,25.00
2194,1030.00,30.00
2195,1016.00,16.00
2196,1035.00,35.00
2197,1014.00,14.00
2198,997.00,-3.00
2199,1002.00,2.00
2200,1033.00,33.00
2201,1028.00,28.00
2202,1024.00,24.00
2203,1029.00,29.00
2204,1005.00,5.00
2205,1010.00,10.00
2206,999.00,-1.00
2207,974.00,-26.00
2208,985.00,-15.00
2209,1033.00,33.00
2210,1015.00,15.00
2211,959.00,-41.00
2212,1054.00,54.00
2213,1009.00,9.00
2214,1032.00,32.00
2215,1023.00,23.00
2216,1016.00,16.00
2217,1043.00,43.00
2218,1036.00,36.00
2219,1038.00,38.00
2220,1041.00,41.00
2221,1003.00,3.00
2222,1028.00,28.00
2223,987.00,-13.00
2224,1018.00,18.00
2225,1037.00,37.00
2226,1033.00,33.00
2227,1011.00,11.00
2228,1031.00,31.00
2229,1021.00,21.00
2230,1023.00,23.00
2231,1033.00,33.00
2232,1017.00,17.00
2233,1039.00,39.00
2234,1004.00,4.00
2235,1033.00,33.00
2236,1047.00,47.00
2237,1019.00,19.00
2238,1041.00,41.00
2239,1041.00,41.00
2240,1012.00,12.00
2241,1029.00,29.00
2242,1011.00,11.00
2243,1031.00,31.00
2244,1042.00,42.00
2245,1010.00,10.00
2246,1017.00,17.00
2247,1011.00,11.00
2248,1032.00,32.00
2249,1023.00,23.00
2250,1005.00,5.00
2251,1038.00,38.00
2252,1008.00,8.00
2253,1037.00,37.00
2254,987.00,-13.00
2255,970.00,-30.00
2256,1031.00,31.00
2257,1033.00,33.00
2258,1024.00,24.00
2259,1032.00,32.00
2260,1013.00,13.00
2261,1022.00,22.00
2262,991.00,-9.00
2263,1029.00,29.00
2264,1030.00,30.00
2265,1001.00,1.00
2266,1030.00,30.00
2267,1035.00,35.00
2268,1034.00,34.00
2269,1030.00,30.00
2270,1018.00,18.00
2271,988.00,-12.00
2272,967.00,-33.00
2273,1002.00,2.00
2274,1045.00,45.00
2275,978.00,-22.00
2276,1037.00,37.00
2277,1037.00,37.00
2278,1005.00,5.00
2279,1011.00,11.00
2280,1011.00,11.00
2281,996.00,-4.00
2282,1000.00,0.00
2283,1018.00,18.00
2284,1009.00,9.00
2285,1037.00,37.00
2286,1038.00,38.00
2287,1028.00,28.00
2288,1031.00,31.00
2289,1000.00,0.00
2290,1015.00,15.00
2291,989.00,-11.00
2292,1026.00,26.00
2293,1014.00,14.00
2294,1014.00,14.00
2295,1031.00,31.00
2296,986.00,-14.00
2297,1026.00,26.00
2298,1025.00,25.00
2299,1003.00,3.00
2300,1010.00,10.00
2301,999.00,-1.00
2302,1005.00,5.00
2303,1036.00,36.00
2304,1045.00,45.00
2305,1024.00,24.00
2306,1009.00,9.00
2307,986.00,-14.00
2308,1021.00,21.00
2309,1028.00,28.00
2310,998.00,-2.00
2311,1034.00,34.00
2312,1018.00,18.00
2313,1034.00,34.00
2314,1019.00,19.00
2315,1033.00,33.00
2316,1016.00,16.00
2317,1028.00,28.00
2318,1005.00,5.00
2319,972.00,-28.00
2320,1015.00,15.00
2321,1019.00,19.00
2322,1011.00,11.00
2323,1015.00,15.00
2324,1002.00,2.00
2325,1027.00,27.00
2326,998.00,-2.00
2327,1018.00,18.00
2328,1024.00,24.00
2329,999.00,-1.00
2330,995.00,-5.00
2331,1029.00,29.00
2332,1005.00,5.00
2333,1033.00,33.00
2334,1025.00,25.00
2335,1063.00,63.00
2336,1000.00,0.00
2337,1029.00,29.00
2338,1004.00,4.00
2339,1033.00,33.00
2340,994.00,-6.00
2341,1007.00,7.00
2342,1031.00,31.00
2343,1043.00,43.00
2344,988.00,-12.00
2345,1011.00,11.00
2346,1024.00,24.00
2347,1035.00,35.00
2348,1022.00,22.00
2349,1014.00,14.00
2350,1028.00,28.00
2351,1004.00,4.00
2352,1015.00,15.00
2353,1033.00,33.00
2354,1010.00,10.00
2355,1001.00,1.00
2356,1042.00,42.00
2357,1035.00,35.00
2358,1032.00,32.00
2359,1015.00,15.00
2360,1050.00,50.00
2361,1011.00,11.00
2362,964.00,-36.00
2363,1019.00,19.00
2364,1022.00,22.00
2365,1029.00,29.00
2366,1015.00,15.00
2367,1015.00,15.00
2368,994.00,-6.00
2369,992.00,-8.00
2370,1012.00,12.00
2371,1027.00,27.00
2372,1023.00,23.00
2373,1036.00,36.00
2374,1026.00,26.00
2375,1028.00,28.00
2376,1041.00,41.00
2377,1002.00,2.00
2378,1028.00,28.00
2379,1033.00,33.00
2380,1034.00,34.00
2381,1022.00,22.00
2382,1037.00,37.00
2383,1023.00,23.00
2384,989.00,-11.00
2385,1028.00,28.00
2386,1042.00,42.00
2387,1020.00,20.00
2388,1019.00,19.00
2389,1026.00,26.00
2390,1025.00,25.00
2391,1020.00,20.00
2392,1040.00,40.00
2393,1027.00,27.00
2394,1026.00,26.00
2395,1025.00,25.00
2396,1037.00,37.00
2397,1030.00,30.00
2398,1037.00,37.00
2399,1002.00,2.00
2400,1011.00,11.00
2401,1034.00,34.00
2402,995.00,-5.00
2403,1021.00,21.00
2404,1027.00,27.00
2405,989.00,-11.00
2406,997.00,-3.00
